Datetime (Local),Price (EUR/MWhe)
1 ,89.06
2 ,78.48
3 ,85.16
4 ,50
5 ,37.67
6 ,39.7
7 ,40.59
8 ,43.26
9 ,49.66
10 ,70.05
11 ,76.79
12 ,84.1
13 ,94.74
14 ,96.8
15 ,97.17
16 ,98.52
17 ,114.5
18 ,149.97
19 ,146.33
20 ,140.28
21 ,121.88
22 ,102.61
23 ,97.46
24 ,85.16
25 ,57.08
26 ,52.59
27 ,48.97
28 ,34.94
29 ,29.56
30 ,33.97
31 ,34.52
32 ,41.8
33 ,48.95
34 ,60.01
35 ,70.09
36 ,66.26
37 ,64.54
38 ,46.96
39 ,40.01
40 ,39.3
41 ,40.79
42 ,47.91
43 ,65.09
44 ,67.85
45 ,62.22
46 ,46.16
47 ,46.29
48 ,32.93
49 ,2.71
50 ,1.71
51 ,1.24
52 ,0.06
53 ,0.09
54 ,1.44
55 ,41.11
56 ,90.54
57 ,161.79
58 ,180.36
59 ,125.03
60 ,100.74
61 ,96.39
62 ,95.22
63 ,102.67
64 ,112.87
65 ,126.8
66 ,148.49
67 ,175.06
68 ,180
69 ,146.43
70 ,105.71
71 ,114.11
72 ,100.36
73 ,125.47
74 ,115.55
75 ,113.29
76 ,105.81
77 ,105
78 ,115.11
79 ,156.91
80 ,182.64
81 ,178.91
82 ,190
83 ,189.88
84 ,182.42
85 ,182.46
86 ,179.59
87 ,179
88 ,180.93
89 ,166.69
90 ,189.88
91 ,184.94
92 ,178.99
93 ,156.12
94 ,148.65
95 ,137.92
96 ,105
97 ,120.11
98 ,105.1
99 ,84.5
100 ,75.38
101 ,79.11
102 ,94.79
103 ,169.04
104 ,215.98
105 ,211.13
106 ,226.52
107 ,224.45
108 ,202.8
109 ,205
110 ,197.34
111 ,195.6
112 ,200
113 ,206.07
114 ,242.1
115 ,265
116 ,265
117 ,241.93
118 ,218.95
119 ,207.46
120 ,200
121 ,207.15
122 ,204.22
123 ,191.82
124 ,180.7
125 ,170.1
126 ,194.38
127 ,204.22
128 ,228.25
129 ,240.98
130 ,257.44
131 ,245.24
132 ,231.9
133 ,226
134 ,209.2
135 ,216.06
136 ,230.77
137 ,245.95
138 ,274.11
139 ,273.44
140 ,278.36
141 ,251.71
142 ,229.96
143 ,216.44
144 ,210
145 ,213.47
146 ,189
147 ,180
148 ,164.9
149 ,162.8
150 ,165
151 ,165.2
152 ,215.89
153 ,254.19
154 ,257.24
155 ,254.18
156 ,241.22
157 ,240.2
158 ,212.69
159 ,207.05
160 ,210.11
161 ,220.21
162 ,243.84
163 ,260
164 ,250
165 ,239.09
166 ,213.81
167 ,216.13
168 ,205.74
169 ,184.96
170 ,162.79
171 ,166
172 ,161.63
173 ,160
174 ,154.3
175 ,166
176 ,182.91
177 ,215.89
178 ,231
179 ,228.95
180 ,215.39
181 ,206.68
182 ,185
183 ,169.52
184 ,162.8
185 ,161.73
186 ,189.9
187 ,189.16
188 ,185.53
189 ,159.47
190 ,126.09
191 ,123.73
192 ,147.94
193 ,109.18
194 ,89.61
195 ,80.24
196 ,55.46
197 ,45.82
198 ,48.5
199 ,74.29
200 ,89.78
201 ,104.79
202 ,147.36
203 ,149.48
204 ,157.71
205 ,167.63
206 ,165.06
207 ,170.09
208 ,189.04
209 ,190.96
210 ,223.3
211 ,243.94
212 ,240
213 ,230.82
214 ,214.02
215 ,215.88
216 ,203.8
217 ,196.23
218 ,191.85
219 ,195.91
220 ,186.66
221 ,178.04
222 ,191.65
223 ,237.44
224 ,299.95
225 ,313.92
226 ,315
227 ,310.41
228 ,310.08
229 ,300
230 ,297.01
231 ,299.96
232 ,302.73
233 ,297.97
234 ,313.79
235 ,310.82
236 ,294.98
237 ,267.45
238 ,242.23
239 ,217.03
240 ,198.93
241 ,210.34
242 ,202.42
243 ,197.6
244 ,193
245 ,194.9
246 ,204.45
247 ,230.92
248 ,286.61
249 ,300.02
250 ,297.16
251 ,277.02
252 ,261.69
253 ,249.44
254 ,247.7
255 ,255.01
256 ,277.9
257 ,289.94
258 ,316.4
259 ,315.9
260 ,309.2
261 ,285.33
262 ,245
263 ,235.22
264 ,211.84
265 ,196.65
266 ,187.1
267 ,184.27
268 ,179.58
269 ,178.33
270 ,193.5
271 ,236.76
272 ,273.18
273 ,300.1
274 ,292.74
275 ,275.5
276 ,258.65
277 ,245.11
278 ,232.08
279 ,234.77
280 ,240.01
281 ,255
282 ,284.82
283 ,285.97
284 ,269.03
285 ,253.1
286 ,222.79
287 ,213.64
288 ,200.22
289 ,190
290 ,188.72
291 ,187.87
292 ,182.88
293 ,186.65
294 ,187.42
295 ,195.09
296 ,236.26
297 ,243.53
298 ,257.58
299 ,254.17
300 ,230
301 ,223.12
302 ,214
303 ,214.88
304 ,221.65
305 ,243.44
306 ,266.3
307 ,274
308 ,262.95
309 ,252.46
310 ,230.1
311 ,217.65
312 ,207.99
313 ,205
314 ,199.96
315 ,196.42
316 ,192.77
317 ,192.43
318 ,197.6
319 ,218.9
320 ,259.24
321 ,284.66
322 ,292.5
323 ,274.1
324 ,256.54
325 ,243.74
326 ,217.97
327 ,213.01
328 ,220
329 ,238.05
330 ,262
331 ,280.67
332 ,269
333 ,243.07
334 ,225.61
335 ,216.68
336 ,205.96
337 ,222.01
338 ,214.92
339 ,209.61
340 ,196.7
341 ,193.04
342 ,195.05
343 ,200.9
344 ,217.21
345 ,223.76
346 ,230
347 ,222.39
348 ,214.92
349 ,208.43
350 ,200
351 ,203.09
352 ,213.98
353 ,226.32
354 ,260
355 ,267.03
356 ,261.41
357 ,243.62
358 ,227.85
359 ,222.66
360 ,217
361 ,225.92
362 ,216
363 ,207.62
364 ,197.22
365 ,186.7
366 ,186.6
367 ,198.01
368 ,200.03
369 ,200
370 ,204.86
371 ,204.5
372 ,204.43
373 ,205.21
374 ,195.02
375 ,191.9
376 ,196.92
377 ,201.02
378 ,222.87
379 ,257.45
380 ,265.36
381 ,257.13
382 ,241.9
383 ,228.52
384 ,206
385 ,252.53
386 ,242.23
387 ,232.25
388 ,215.01
389 ,209.55
390 ,222.78
391 ,249.93
392 ,297.21
393 ,290
394 ,306.09
395 ,288.72
396 ,272.94
397 ,279.97
398 ,255.46
399 ,253.64
400 ,256.99
401 ,264.73
402 ,276.49
403 ,299.03
404 ,288.69
405 ,277.01
406 ,257.64
407 ,248.63
408 ,229.6
409 ,213.9
410 ,203.27
411 ,200.48
412 ,194.52
413 ,193.99
414 ,205
415 ,229.1
416 ,274.05
417 ,294.4
418 ,290.64
419 ,275.4
420 ,265.1
421 ,250
422 ,244.27
423 ,243.02
424 ,249.22
425 ,260
426 ,278
427 ,294.36
428 ,278.41
429 ,259.29
430 ,240
431 ,225.84
432 ,213.54
433 ,211.77
434 ,199.85
435 ,203.69
436 ,193.91
437 ,188.7
438 ,195.36
439 ,222.81
440 ,283.8
441 ,285.36
442 ,270.11
443 ,272.63
444 ,278.02
445 ,256
446 ,240
447 ,229.39
448 ,235.31
449 ,229.06
450 ,236
451 ,282.7
452 ,273.89
453 ,254.21
454 ,222.26
455 ,208.8
456 ,191.09
457 ,194.18
458 ,185.18
459 ,179.53
460 ,171.43
461 ,168.18
462 ,181.5
463 ,212.34
464 ,257.23
465 ,272.9
466 ,281.62
467 ,269.14
468 ,268.78
469 ,262
470 ,242.02
471 ,229
472 ,219.91
473 ,227
474 ,248.51
475 ,265
476 ,265.45
477 ,246.1
478 ,220.56
479 ,206.12
480 ,198.75
481 ,197.6
482 ,187
483 ,192.99
484 ,186.69
485 ,182.3
486 ,192.17
487 ,211.68
488 ,253.84
489 ,263.75
490 ,261.98
491 ,242.24
492 ,221.87
493 ,213.47
494 ,195.3
495 ,192.48
496 ,190
497 ,189.45
498 ,228.63
499 ,266
500 ,260.29
501 ,233.1
502 ,221.97
503 ,207.56
504 ,208.29
505 ,198.3
506 ,189.2
507 ,187.21
508 ,178.72
509 ,176.04
510 ,176.35
511 ,187.35
512 ,196.91
513 ,210
514 ,215.38
515 ,217.6
516 ,209.66
517 ,201.72
518 ,191.05
519 ,189.99
520 ,196.5
521 ,196.52
522 ,222.31
523 ,240
524 ,245.27
525 ,227.75
526 ,211.88
527 ,203
528 ,197
529 ,197.14
530 ,190
531 ,187.98
532 ,179.73
533 ,179.04
534 ,179.49
535 ,179.93
536 ,189.99
537 ,190
538 ,195.31
539 ,195.34
540 ,195.87
541 ,195.41
542 ,186.29
543 ,184.49
544 ,190
545 ,194
546 ,214.95
547 ,239.49
548 ,244.31
549 ,224.96
550 ,204.84
551 ,201
552 ,187.68
553 ,190.27
554 ,179.61
555 ,178.3
556 ,177.46
557 ,177.61
558 ,190
559 ,224.83
560 ,265
561 ,300.02
562 ,299.39
563 ,275.88
564 ,270
565 ,245.84
566 ,240.08
567 ,244
568 ,256.49
569 ,273.57
570 ,307.38
571 ,341.85
572 ,315.31
573 ,274.98
574 ,250
575 ,235.02
576 ,215.02
577 ,220.27
578 ,212.9
579 ,203.75
580 ,196.24
581 ,198.89
582 ,215.01
583 ,268
584 ,340.68
585 ,399.06
586 ,399.01
587 ,360
588 ,347.4
589 ,327.93
590 ,304.72
591 ,310
592 ,313
593 ,303.79
594 ,366.43
595 ,399.06
596 ,373.75
597 ,306.79
598 ,262.03
599 ,238.82
600 ,215
601 ,244.86
602 ,235
603 ,231.86
604 ,228
605 ,225.01
606 ,233.16
607 ,264.79
608 ,309.89
609 ,361.92
610 ,344.28
611 ,306.5
612 ,299.36
613 ,285
614 ,260
615 ,264.5
616 ,259.36
617 ,274.28
618 ,301.48
619 ,343
620 ,313.79
621 ,291.63
622 ,251.77
623 ,242.77
624 ,238.7
625 ,238.4
626 ,231.45
627 ,229
628 ,223.08
629 ,221.36
630 ,230
631 ,260.01
632 ,300
633 ,353.56
634 ,327.04
635 ,294.94
636 ,270.78
637 ,260.56
638 ,245
639 ,242.93
640 ,238.52
641 ,243.16
642 ,264.78
643 ,321
644 ,308.03
645 ,285.11
646 ,240.16
647 ,239
648 ,223.62
649 ,232.13
650 ,220
651 ,216.95
652 ,217.26
653 ,214.81
654 ,220.73
655 ,253.9
656 ,305.58
657 ,327.68
658 ,310
659 ,293.08
660 ,270
661 ,256.79
662 ,246.02
663 ,233.67
664 ,237.08
665 ,237.92
666 ,260
667 ,266.07
668 ,260.08
669 ,250
670 ,238.88
671 ,229.05
672 ,217.99
673 ,228.06
674 ,216.52
675 ,199.56
676 ,204.94
677 ,202.12
678 ,196.98
679 ,208.12
680 ,224.53
681 ,238.74
682 ,235.88
683 ,236.02
684 ,220.87
685 ,217.41
686 ,212.19
687 ,206.99
688 ,181.97
689 ,180.84
690 ,187.57
691 ,247
692 ,263.03
693 ,251.14
694 ,232.26
695 ,233.66
696 ,227.12
697 ,227.12
698 ,220.58
699 ,216
700 ,207.63
701 ,206.5
702 ,211.34
703 ,214
704 ,223
705 ,218
706 ,229
707 ,223.53
708 ,231.2
709 ,234.89
710 ,221.86
711 ,214.01
712 ,209.03
713 ,220
714 ,229
715 ,261.5
716 ,263.39
717 ,234.05
718 ,224.9
719 ,221.26
720 ,203.38
721 ,208.74
722 ,199.88
723 ,193.43
724 ,152.33
725 ,100.13
726 ,135.4
727 ,193.09
728 ,240
729 ,251.24
730 ,251.92
731 ,248.08
732 ,243.21
733 ,237.81
734 ,221.57
735 ,207.22
736 ,193.81
737 ,195.13
738 ,240.67
739 ,253.8
740 ,260
741 ,252.22
742 ,223.07
743 ,218.69
744 ,202.01
745 ,208.4
746 ,192.62
747 ,194.16
748 ,186.1
749 ,169.97
750 ,181
751 ,213.49
752 ,251.89
753 ,257.15
754 ,246.61
755 ,235.51
756 ,225.66
757 ,232.11
758 ,190.02
759 ,191.09
760 ,171.89
761 ,190.96
762 ,216.88
763 ,245.01
764 ,253
765 ,251.87
766 ,215.51
767 ,207.14
768 ,202.3
769 ,184.75
770 ,178.69
771 ,170.1
772 ,168.08
773 ,169.53
774 ,174.97
775 ,182
776 ,220.72
777 ,223.5
778 ,229.64
779 ,229.78
780 ,213.94
781 ,207.77
782 ,198.66
783 ,193.94
784 ,193.09
785 ,201.53
786 ,238.01
787 ,266.9
788 ,265
789 ,237
790 ,203
791 ,198.66
792 ,190.1
793 ,188.96
794 ,181.56
795 ,181.56
796 ,170.26
797 ,158.81
798 ,171.84
799 ,193.21
800 ,232.74
801 ,246
802 ,231.79
803 ,213.26
804 ,209
805 ,199.1
806 ,192.68
807 ,197.25
808 ,207.92
809 ,207.4
810 ,224.15
811 ,237.72
812 ,245.68
813 ,240
814 ,212.67
815 ,204.88
816 ,194.74
817 ,189.1
818 ,181.32
819 ,179.34
820 ,167.44
821 ,156.09
822 ,160.92
823 ,174.82
824 ,217.03
825 ,222.31
826 ,227.87
827 ,220.72
828 ,193.8
829 ,190
830 ,175.08
831 ,179.95
832 ,174.54
833 ,163.86
834 ,196.31
835 ,218.63
836 ,233.34
837 ,227.66
838 ,185.05
839 ,204.74
840 ,187.49
841 ,214.56
842 ,204.59
843 ,190.2
844 ,187.86
845 ,182.02
846 ,181.42
847 ,190.05
848 ,190.98
849 ,214.04
850 ,210.01
851 ,216.43
852 ,189.95
853 ,190.15
854 ,189
855 ,174.9
856 ,170.47
857 ,173.95
858 ,178.28
859 ,223.01
860 ,226.5
861 ,220.38
862 ,178.47
863 ,174.99
864 ,166.44
865 ,166
866 ,167.08
867 ,134
868 ,77.44
869 ,48.99
870 ,27.2
871 ,71.03
872 ,94.34
873 ,88.68
874 ,162.33
875 ,178.75
876 ,177.51
877 ,179.89
878 ,167.14
879 ,136.4
880 ,124.16
881 ,144.12
882 ,140.44
883 ,194.71
884 ,214.05
885 ,134.4
886 ,140.42
887 ,142.67
888 ,175.38
889 ,173.29
890 ,166.47
891 ,168.74
892 ,154.94
893 ,162.45
894 ,176
895 ,205
896 ,239.03
897 ,261.17
898 ,256
899 ,238.99
900 ,224.28
901 ,213.15
902 ,206.24
903 ,200.16
904 ,186.03
905 ,190.15
906 ,206.36
907 ,235.78
908 ,239.42
909 ,226.8
910 ,210.77
911 ,201.3
912 ,189.55
913 ,184
914 ,179.88
915 ,174.68
916 ,170.88
917 ,177.88
918 ,183.62
919 ,190.74
920 ,240.11
921 ,250
922 ,233.59
923 ,211.5
924 ,190.1
925 ,185.84
926 ,182.44
927 ,179.41
928 ,178.62
929 ,184.1
930 ,211.47
931 ,240
932 ,249.49
933 ,239.01
934 ,214.5
935 ,208.28
936 ,200.57
937 ,195
938 ,187.38
939 ,185
940 ,183.44
941 ,182.59
942 ,182.65
943 ,200.23
944 ,237.91
945 ,248.83
946 ,235.8
947 ,220.45
948 ,202.96
949 ,192.45
950 ,188.05
951 ,183.44
952 ,188.1
953 ,189.95
954 ,219
955 ,249.12
956 ,257.28
957 ,243.95
958 ,224.54
959 ,217.74
960 ,207
961 ,200.99
962 ,192.61
963 ,185.1
964 ,172.23
965 ,172.91
966 ,174.88
967 ,203.2
968 ,233.46
969 ,240.32
970 ,230.16
971 ,216.24
972 ,206.55
973 ,193.23
974 ,180.14
975 ,177.45
976 ,184.55
977 ,195.98
978 ,215.77
979 ,238
980 ,248.01
981 ,235.01
982 ,215.66
983 ,209.99
984 ,195.71
985 ,196.17
986 ,178.85
987 ,175.05
988 ,167.2
989 ,165
990 ,171.3
991 ,196.95
992 ,227.13
993 ,245.39
994 ,242.69
995 ,238.96
996 ,236.96
997 ,219.8
998 ,201.99
999 ,193.11
1000 ,172.54
1001 ,191.92
1002 ,220.57
1003 ,243.35
1004 ,241.18
1005 ,221.31
1006 ,216
1007 ,205.79
1008 ,197.89
1009 ,195.91
1010 ,187.2
1011 ,184.89
1012 ,170.24
1013 ,166
1014 ,168.38
1015 ,184.74
1016 ,207.43
1017 ,210.89
1018 ,211.17
1019 ,203.23
1020 ,184.74
1021 ,179.99
1022 ,171
1023 ,168.39
1024 ,166.79
1025 ,171.56
1026 ,194.89
1027 ,212.52
1028 ,231.55
1029 ,213
1030 ,202.14
1031 ,201.76
1032 ,193.94
1033 ,196.9
1034 ,186.52
1035 ,184.3
1036 ,162.15
1037 ,149.9
1038 ,169.4
1039 ,170.3
1040 ,191.08
1041 ,169.5
1042 ,169.8
1043 ,163.34
1044 ,148.3
1045 ,148.2
1046 ,117.92
1047 ,70
1048 ,93.07
1049 ,104.77
1050 ,123.9
1051 ,164.59
1052 ,181.92
1053 ,170.6
1054 ,122.8
1055 ,127.79
1056 ,119.27
1057 ,153.57
1058 ,150
1059 ,142.49
1060 ,107.5
1061 ,105
1062 ,146.96
1063 ,170.84
1064 ,217.51
1065 ,224.59
1066 ,228.2
1067 ,218.09
1068 ,200.42
1069 ,210.73
1070 ,195.05
1071 ,171.53
1072 ,156.11
1073 ,176.33
1074 ,202.33
1075 ,223.85
1076 ,248.71
1077 ,229.02
1078 ,218.95
1079 ,201.98
1080 ,194.81
1081 ,198.18
1082 ,189
1083 ,179.7
1084 ,173.4
1085 ,165.85
1086 ,169.3
1087 ,204.2
1088 ,234.06
1089 ,250.79
1090 ,240
1091 ,220.43
1092 ,202.38
1093 ,183.62
1094 ,162.9
1095 ,162.68
1096 ,162.52
1097 ,163.1
1098 ,188.87
1099 ,205.51
1100 ,230.69
1101 ,206.37
1102 ,200.57
1103 ,175.16
1104 ,173.4
1105 ,156.99
1106 ,155.38
1107 ,132.78
1108 ,117.56
1109 ,104.8
1110 ,111.58
1111 ,142.95
1112 ,188.39
1113 ,196.78
1114 ,186.37
1115 ,155.89
1116 ,157.41
1117 ,165
1118 ,155.2
1119 ,143.25
1120 ,138.17
1121 ,135.39
1122 ,152.58
1123 ,174.23
1124 ,195.45
1125 ,165.05
1126 ,150.48
1127 ,148.97
1128 ,128.39
1129 ,75.99
1130 ,53.47
1131 ,45.53
1132 ,18.99
1133 ,18.53
1134 ,33.02
1135 ,116.29
1136 ,146.69
1137 ,196.99
1138 ,192.69
1139 ,170
1140 ,154.99
1141 ,145.54
1142 ,133.89
1143 ,138.88
1144 ,131.82
1145 ,154.68
1146 ,153.19
1147 ,191.37
1148 ,213.27
1149 ,196.54
1150 ,177.26
1151 ,154.52
1152 ,170.75
1153 ,173.17
1154 ,168.84
1155 ,167.29
1156 ,156.88
1157 ,116.52
1158 ,119.09
1159 ,140.99
1160 ,185.05
1161 ,189.28
1162 ,173.24
1163 ,150
1164 ,138
1165 ,139.99
1166 ,135.4
1167 ,141.07
1168 ,144.14
1169 ,151.59
1170 ,156.84
1171 ,190
1172 ,200
1173 ,192.2
1174 ,178.03
1175 ,154
1176 ,146.86
1177 ,88.93
1178 ,77.24
1179 ,98.06
1180 ,77.2
1181 ,82.57
1182 ,96.6
1183 ,111.99
1184 ,136.4
1185 ,138.97
1186 ,169.88
1187 ,140.7
1188 ,131.78
1189 ,120.84
1190 ,82.65
1191 ,60.97
1192 ,76.07
1193 ,81.74
1194 ,107.45
1195 ,152.36
1196 ,170.15
1197 ,159.01
1198 ,141.83
1199 ,157.87
1200 ,121.43
1201 ,104.38
1202 ,99.9
1203 ,98.67
1204 ,90.65
1205 ,88.43
1206 ,87.17
1207 ,80
1208 ,80.08
1209 ,88.28
1210 ,95.06
1211 ,101.64
1212 ,100.15
1213 ,99.09
1214 ,80.85
1215 ,72.2
1216 ,57.75
1217 ,69.21
1218 ,96.78
1219 ,136.36
1220 ,150.36
1221 ,123.88
1222 ,105.88
1223 ,86.18
1224 ,71.31
1225 ,123.07
1226 ,115
1227 ,106.1
1228 ,59.72
1229 ,61.44
1230 ,91.91
1231 ,139.53
1232 ,195.01
1233 ,218.02
1234 ,216.98
1235 ,198.36
1236 ,170.11
1237 ,161.36
1238 ,147.1
1239 ,141.6
1240 ,125.52
1241 ,141.6
1242 ,162.14
1243 ,192.11
1244 ,201.76
1245 ,192
1246 ,177.71
1247 ,175
1248 ,174.99
1249 ,176.59
1250 ,169.72
1251 ,165.3
1252 ,163.06
1253 ,158
1254 ,164.39
1255 ,190.01
1256 ,200.86
1257 ,211.59
1258 ,199.63
1259 ,191.63
1260 ,174.38
1261 ,171.33
1262 ,160
1263 ,144.82
1264 ,140
1265 ,139.67
1266 ,159.64
1267 ,182.61
1268 ,211.57
1269 ,193.66
1270 ,173.44
1271 ,181.77
1272 ,176.4
1273 ,178.55
1274 ,172.87
1275 ,167.5
1276 ,163.59
1277 ,163.07
1278 ,169.55
1279 ,201.58
1280 ,211.93
1281 ,216.82
1282 ,214.72
1283 ,205.51
1284 ,193.5
1285 ,183.9
1286 ,177.89
1287 ,167.38
1288 ,161.92
1289 ,162.8
1290 ,205.72
1291 ,230
1292 ,236.86
1293 ,212.24
1294 ,178.94
1295 ,186.7
1296 ,181.55
1297 ,184.7
1298 ,162.27
1299 ,162.82
1300 ,162.37
1301 ,150.08
1302 ,164.94
1303 ,170.2
1304 ,211.06
1305 ,234.49
1306 ,220.09
1307 ,213.91
1308 ,190.69
1309 ,195.06
1310 ,191.09
1311 ,186.35
1312 ,163.17
1313 ,165.15
1314 ,164.46
1315 ,203.79
1316 ,220.36
1317 ,215.74
1318 ,200.54
1319 ,194.43
1320 ,163.71
1321 ,230
1322 ,193.16
1323 ,179.7
1324 ,159.99
1325 ,153.32
1326 ,170
1327 ,203.75
1328 ,285.41
1329 ,287.05
1330 ,294.42
1331 ,264.02
1332 ,246.14
1333 ,252.21
1334 ,240.3
1335 ,237.5
1336 ,232.28
1337 ,240
1338 ,260.68
1339 ,298.34
1340 ,349
1341 ,292.32
1342 ,278.29
1343 ,273.56
1344 ,268.99
1345 ,285.41
1346 ,265
1347 ,259.73
1348 ,246
1349 ,230.3
1350 ,237.17
1351 ,249.98
1352 ,263.46
1353 ,275.57
1354 ,267.37
1355 ,245.75
1356 ,213.02
1357 ,196.64
1358 ,178.97
1359 ,177.04
1360 ,197.47
1361 ,225.08
1362 ,259.9
1363 ,299
1364 ,300.7
1365 ,277.91
1366 ,235.8
1367 ,242.15
1368 ,212.09
1369 ,195.65
1370 ,180.7
1371 ,174.44
1372 ,172.31
1373 ,174.5
1374 ,177.1
1375 ,186.05
1376 ,191.54
1377 ,191.54
1378 ,196.64
1379 ,186.05
1380 ,182.07
1381 ,186.05
1382 ,153.76
1383 ,111.68
1384 ,151.54
1385 ,176.15
1386 ,229.9
1387 ,275.76
1388 ,279.84
1389 ,268.39
1390 ,225.49
1391 ,240
1392 ,210.12
1393 ,204.01
1394 ,202.79
1395 ,202.68
1396 ,196.33
1397 ,197
1398 ,217
1399 ,284.97
1400 ,322.9
1401 ,308.9
1402 ,278.4
1403 ,258.45
1404 ,221.3
1405 ,224
1406 ,221.88
1407 ,220
1408 ,218.97
1409 ,253.79
1410 ,280.56
1411 ,300
1412 ,315.51
1413 ,296.08
1414 ,271.4
1415 ,266.7
1416 ,259.25
1417 ,259.96
1418 ,255.93
1419 ,241.01
1420 ,224
1421 ,221
1422 ,231.31
1423 ,268.04
1424 ,299.02
1425 ,301.4
1426 ,294.6
1427 ,265.02
1428 ,230
1429 ,225.8
1430 ,221.5
1431 ,235.02
1432 ,261.24
1433 ,283.2
1434 ,315.87
1435 ,362.75
1436 ,354.11
1437 ,315.87
1438 ,286
1439 ,266.94
1440 ,260.79
1441 ,251.04
1442 ,248.43
1443 ,242.06
1444 ,233.14
1445 ,233.62
1446 ,250
1447 ,278.54
1448 ,317.33
1449 ,331.95
1450 ,298.1
1451 ,268.3
1452 ,256.41
1453 ,246.25
1454 ,230.89
1455 ,234.93
1456 ,245.96
1457 ,260.72
1458 ,297.62
1459 ,361.13
1460 ,383.34
1461 ,310.66
1462 ,279.99
1463 ,265.78
1464 ,250.25
1465 ,331.16
1466 ,322.53
1467 ,316
1468 ,307.01
1469 ,307.3
1470 ,332.27
1471 ,370.78
1472 ,405
1473 ,400
1474 ,363.17
1475 ,326.79
1476 ,329.03
1477 ,329.26
1478 ,315.06
1479 ,301.15
1480 ,319.58
1481 ,336.53
1482 ,398.53
1483 ,410
1484 ,405.05
1485 ,390
1486 ,350
1487 ,333.88
1488 ,319.9
1489 ,351.07
1490 ,346.6
1491 ,329.4
1492 ,304.05
1493 ,315
1494 ,349.07
1495 ,398.6
1496 ,410
1497 ,410.05
1498 ,385.16
1499 ,373.95
1500 ,351.1
1501 ,343.71
1502 ,309.97
1503 ,316.3
1504 ,331.91
1505 ,355.77
1506 ,380.94
1507 ,410
1508 ,410
1509 ,400.08
1510 ,390.2
1511 ,384.6
1512 ,371.33
1513 ,376.5
1514 ,360
1515 ,350
1516 ,330
1517 ,338.85
1518 ,347.04
1519 ,369
1520 ,378.1
1521 ,370.53
1522 ,369.14
1523 ,359.45
1524 ,327.33
1525 ,326.18
1526 ,302.01
1527 ,265.53
1528 ,301.36
1529 ,339.99
1530 ,385.63
1531 ,405.78
1532 ,409.3
1533 ,400
1534 ,377.25
1535 ,369.63
1536 ,362.4
1537 ,390.61
1538 ,353
1539 ,345.16
1540 ,334.21
1541 ,339.44
1542 ,342.09
1543 ,350.13
1544 ,365.86
1545 ,353
1546 ,390.36
1547 ,351.07
1548 ,346.25
1549 ,350.25
1550 ,309.96
1551 ,276.81
1552 ,293.15
1553 ,308.27
1554 ,385.16
1555 ,435.08
1556 ,454.28
1557 ,436.35
1558 ,412.02
1559 ,412.02
1560 ,411.65
1561 ,377.56
1562 ,369.83
1563 ,368.94
1564 ,359.21
1565 ,361.71
1566 ,397.23
1567 ,465.77
1568 ,512.36
1569 ,515.01
1570 ,483
1571 ,449.03
1572 ,418.17
1573 ,413.74
1574 ,354.6
1575 ,338.65
1576 ,352.54
1577 ,400
1578 ,450
1579 ,484.95
1580 ,512.44
1581 ,475
1582 ,439.94
1583 ,426.46
1584 ,379.02
1585 ,450.95
1586 ,449.5
1587 ,449.5
1588 ,424.88
1589 ,429.89
1590 ,449.6
1591 ,582.48
1592 ,690
1593 ,650
1594 ,601
1595 ,582
1596 ,548.09
1597 ,515.4
1598 ,438.2
1599 ,424.8
1600 ,418.4
1601 ,514.31
1602 ,603.08
1603 ,674.93
1604 ,700
1605 ,654.91
1606 ,580.32
1607 ,577.47
1608 ,566.06
1609 ,468.46
1610 ,450.01
1611 ,425
1612 ,420.03
1613 ,420.03
1614 ,440
1615 ,523.76
1616 ,579.45
1617 ,554.76
1618 ,504.54
1619 ,439.6
1620 ,398.12
1621 ,359.71
1622 ,356.74
1623 ,368.98
1624 ,393.13
1625 ,425.09
1626 ,529.43
1627 ,574.93
1628 ,605
1629 ,534.65
1630 ,448.75
1631 ,449.06
1632 ,425.89
1633 ,372.89
1634 ,320
1635 ,321.59
1636 ,310.09
1637 ,310.07
1638 ,335.01
1639 ,414.66
1640 ,436.06
1641 ,452.69
1642 ,422.6
1643 ,400.95
1644 ,356.35
1645 ,361.4
1646 ,345.92
1647 ,320.93
1648 ,320
1649 ,319.6
1650 ,387.01
1651 ,415.64
1652 ,443.75
1653 ,430.01
1654 ,373.49
1655 ,323.25
1656 ,319.5
1657 ,270
1658 ,249.99
1659 ,232.68
1660 ,193.87
1661 ,144.8
1662 ,169.96
1663 ,288.66
1664 ,303.81
1665 ,311.53
1666 ,309.41
1667 ,300.01
1668 ,273.94
1669 ,277.17
1670 ,270
1671 ,274.4
1672 ,271.99
1673 ,274.73
1674 ,299.99
1675 ,310.8
1676 ,350
1677 ,356.97
1678 ,279.2
1679 ,341.95
1680 ,331.79
1681 ,290
1682 ,281.96
1683 ,275.2
1684 ,244.18
1685 ,238.22
1686 ,251.88
1687 ,249.41
1688 ,267.49
1689 ,292.38
1690 ,294
1691 ,274.01
1692 ,264.62
1693 ,258.55
1694 ,247.69
1695 ,195.15
1696 ,196.27
1697 ,204.4
1698 ,287.3
1699 ,323.3
1700 ,290.96
1701 ,292.91
1702 ,282.72
1703 ,269.55
1704 ,262.77
1705 ,214.5
1706 ,211.42
1707 ,207
1708 ,189.31
1709 ,174.51
1710 ,200
